longitude;latitude
33.95;66.22
33.95;66.22
33.92;66.21
33.92;66.21
33.9;66.21
33.89;66.2
33.89;66.21
33.88;66.2
33.9;66.21
33.89;66.22
33.89;66.22
33.9;66.23
33.91;66.23
33.91;66.23
33.88;66.24
33.87;66.24
33.83;66.25
33.8;66.25
33.79;66.24
33.81;66.25
33.82;66.25
33.83;66.25
33.79;66.26
33.8;66.26
33.8;66.26
33.75;66.28
33.62;66.28
33.58;66.28
33.56;66.27
33.58;66.28
33.61;66.29
33.6;66.29
33.58;66.29
33.58;66.3
33.6;66.3
33.6;66.3
33.61;66.29
33.63;66.31
33.59;66.31
33.54;66.31
33.52;66.31
33.51;66.3
33.48;66.3
33.45;66.29
33.45;66.3
33.46;66.3
33.43;66.3
33.43;66.3
33.41;66.3
33.4;66.3
33.38;66.3
33.37;66.3
33.35;66.3
33.31;66.29
33.32;66.29
33.31;66.29
33.26;66.28
33.22;66.27
33.2;66.27
33.16;66.27
33.08;66.26
33.03;66.25
33;66.25
32.98;66.25
32.99;66.25
33.01;66.26
33.06;66.26
33.06;66.26
33.04;66.26
33.07;66.27
33.08;66.28
33.16;66.27
33.19;66.28
33.23;66.28
33.28;66.29
33.28;66.3
33.27;66.3
33.29;66.3
33.31;66.31
33.4;66.32
33.4;66.32
33.42;66.32
33.48;66.33
33.56;66.33
33.61;66.33
33.62;66.34
33.65;66.33
33.66;66.34
33.67;66.34
33.66;66.35
33.64;66.35
33.59;66.35
33.59;66.35
33.58;66.36
33.58;66.36
33.58;66.37
33.56;66.37
33.54;66.38
33.5;66.37
33.47;66.38
33.49;66.38
33.49;66.38
33.49;66.38
33.5;66.39
33.53;66.39
33.53;66.4
33.52;66.4
33.56;66.4
33.57;66.4
33.57;66.4
33.61;66.4
33.61;66.41
33.62;66.41
33.63;66.4
33.64;66.4
33.64;66.41
33.65;66.41
33.65;66.41
33.65;66.4
33.65;66.4
33.67;66.41
33.71;66.41
33.67;66.41
33.62;66.43
33.6;66.43
33.59;66.43
33.59;66.44
33.58;66.44
33.56;66.44
33.56;66.45
33.55;66.45
33.56;66.46
33.58;66.45
33.58;66.46
33.58;66.46
33.59;66.46
33.59;66.46
33.61;66.46
33.62;66.47
33.62;66.47
33.61;66.47
33.56;66.47
33.55;66.47
33.54;66.47
33.53;66.47
33.53;66.45
33.52;66.45
33.55;66.44
33.52;66.44
33.46;66.45
33.36;66.46
33.36;66.46
33.37;66.47
33.34;66.47
33.32;66.47
33.3;66.47
33.3;66.48
33.28;66.48
33.29;66.48
33.28;66.49
33.27;66.49
33.29;66.49
33.31;66.5
33.28;66.5
33.28;66.5
33.25;66.5
33.25;66.51
33.23;66.51
33.25;66.51
33.26;66.52
33.24;66.51
33.24;66.52
33.21;66.52
33.2;66.52
33.17;66.52
33.16;66.51
33.14;66.5
33.13;66.5
33.13;66.5
33.12;66.5
33.09;66.5
33.06;66.5
33.01;66.51
32.97;66.52
32.93;66.52
32.98;66.52
32.97;66.52
32.98;66.52
32.97;66.53
33;66.53
33.06;66.53
33.06;66.53
33.07;66.53
33.1;66.53
33.12;66.53
33.07;66.53
33.07;66.54
33.08;66.53
33.09;66.54
33.15;66.54
33.16;66.54
33.17;66.54
33.19;66.54
33.18;66.54
33.15;66.54
33.15;66.55
33.12;66.55
33.1;66.55
33.05;66.55
33.05;66.56
33.05;66.55
33.04;66.55
33.02;66.56
32.99;66.56
32.98;66.57
32.95;66.57
32.95;66.56
32.97;66.56
32.91;66.57
32.88;66.57
32.87;66.57
32.88;66.57
32.87;66.58
32.82;66.59
32.83;66.59
32.84;66.59
32.87;66.59
32.87;66.59
32.84;66.6
32.86;66.6
32.92;66.59
32.95;66.59
32.95;66.59
32.96;66.59
32.97;66.59
32.98;66.59
32.99;66.59
33;66.59
33;66.58
33.02;66.58
33.04;66.58
33.04;66.58
33.09;66.58
33.06;66.59
33.08;66.59
33.07;66.59
33.09;66.59
33.08;66.6
33.1;66.6
33.12;66.6
33.12;66.62
33.11;66.63
33.13;66.63
33.12;66.64
33.12;66.64
33.16;66.64
33.16;66.65
33.17;66.65
33.18;66.64
33.19;66.64
33.19;66.64
33.22;66.64
33.22;66.63
33.23;66.63
33.24;66.63
33.26;66.63
33.26;66.63
33.29;66.62
33.29;66.61
33.31;66.61
33.31;66.62
33.3;66.63
33.28;66.63
33.31;66.63
33.32;66.64
33.3;66.64
33.28;66.64
33.27;66.64
33.26;66.64
33.25;66.64
33.26;66.65
33.24;66.65
33.24;66.66
33.2;66.66
33.19;66.67
33.16;66.67
33.14;66.67
33.13;66.67
33.12;66.67
33.11;66.67
33.1;66.67
33.1;66.67
33.09;66.67
33.06;66.67
33.05;66.67
33;66.68
32.98;66.68
32.92;66.68
32.92;66.69
32.88;66.69
32.85;66.69
32.85;66.69
32.86;66.7
32.86;66.7
32.84;66.71
32.83;66.71
32.82;66.71
32.81;66.71
32.78;66.73
32.75;66.74
32.73;66.74
32.69;66.75
32.69;66.75
32.73;66.75
32.77;66.75
32.78;66.75
32.79;66.75
32.78;66.75
32.78;66.76
32.81;66.75
32.81;66.74
32.82;66.74
32.87;66.73
32.94;66.72
32.95;66.73
32.95;66.73
32.91;66.76
32.89;66.76
32.85;66.77
32.85;66.78
32.82;66.77
32.77;66.78
32.76;66.77
32.71;66.79
32.68;66.79
32.67;66.81
32.7;66.8
32.7;66.81
32.63;66.83
32.6;66.84
32.57;66.86
32.58;66.86
32.57;66.86
32.56;66.86
32.54;66.87
32.51;66.88
32.46;66.87
32.42;66.87
32.41;66.87
32.43;66.88
32.49;66.88
32.47;66.89
32.47;66.9
32.5;66.9
32.49;66.9
32.5;66.91
32.49;66.91
32.47;66.91
32.46;66.92
32.48;66.92
32.48;66.92
32.49;66.92
32.49;66.93
32.46;66.94
32.41;66.93
32.42;66.95
32.43;66.95
32.45;66.94
32.5;66.94
32.51;66.93
32.54;66.94
32.52;66.96
32.54;66.96
32.56;66.96
32.57;66.96
32.56;66.97
32.56;66.98
32.53;67.01
32.52;67.01
32.51;67.01
32.48;67.03
32.47;67.02
32.44;67.03
32.43;67.04
32.32;67.04
32.31;67.05
32.31;67.06
32.28;67.07
32.28;67.07
32.3;67.07
32.32;67.07
32.34;67.07
32.35;67.07
32.31;67.08
32.29;67.1
32.28;67.1
32.27;67.11
32.25;67.11
32.21;67.11
32.18;67.11
32.19;67.11
32.18;67.1
32.2;67.1
32.21;67.1
32.19;67.09
32.19;67.09
32.18;67.09
32.19;67.09
32.17;67.08
32.17;67.08
32.17;67.08
32.16;67.09
32.15;67.09
32.15;67.09
32.14;67.09
32.13;67.08
32.15;67.08
32.13;67.08
32.1;67.08
32.11;67.07
32.11;67.07
32.11;67.07
32.1;67.07
32.1;67.06
32.06;67.07
32.07;67.07
32.04;67.08
32.05;67.08
32.04;67.08
32.09;67.08
32.1;67.08
32.09;67.08
32.1;67.08
32.09;67.09
32.05;67.09
32.04;67.1
32;67.11
31.99;67.11
31.99;67.11
31.98;67.11
31.93;67.11
31.93;67.11
31.95;67.11
31.96;67.12
31.95;67.13
31.94;67.13
31.92;67.13
31.91;67.13
31.9;67.13
31.88;67.13
31.88;67.14
31.87;67.14
31.91;67.15
31.92;67.14
31.94;67.14
31.94;67.14
31.96;67.14
31.98;67.13
32.03;67.13
32.02;67.12
32.03;67.12
32.04;67.12
32.06;67.11
32.09;67.11
32.11;67.11
32.11;67.11
32.12;67.11
32.13;67.11
32.13;67.11
32.13;67.11
32.14;67.12
32.13;67.13
32.14;67.13
32.15;67.13
32.14;67.13
32.16;67.14
32.16;67.14
32.23;67.13
32.26;67.12
32.28;67.13
32.27;67.14
32.26;67.14
32.29;67.14
32.3;67.14
32.31;67.14
32.32;67.14
32.32;67.16
32.33;67.16
32.33;67.17
32.36;67.16
32.38;67.16
32.4;67.15
32.41;67.13
32.42;67.13
32.42;67.13
32.49;67.11
32.5;67.11
32.49;67.12
32.5;67.12
32.54;67.12
32.54;67.12
32.53;67.11
32.54;67.11
32.54;67.12
32.56;67.12
32.56;67.12
32.61;67.12
32.62;67.12
32.62;67.12
32.63;67.12
32.65;67.12
32.66;67.12
32.66;67.11
32.67;67.11
32.67;67.12
32.69;67.11
32.7;67.1
32.72;67.11
32.71;67.1
32.76;67.08
32.84;67.07
32.91;67.08
32.94;67.09
32.98;67.09
32.99;67.08
32.96;67.08
32.84;67.07
32.81;67.06
32.79;67.06
32.8;67.04
32.79;67.03
32.79;67.02
32.81;67.01
32.82;66.99
32.86;66.96
32.9;66.94
32.95;66.91
32.98;66.9
33.04;66.89
33.07;66.87
33.11;66.86
33.13;66.85
33.13;66.85
33.16;66.83
33.17;66.82
33.23;66.81
33.27;66.8
33.28;66.79
33.37;66.76
33.39;66.75
33.41;66.75
33.46;66.73
33.48;66.73
33.51;66.72
33.52;66.72
33.53;66.72
33.55;66.72
33.54;66.73
33.58;66.73
33.56;66.74
33.56;66.74
33.59;66.74
33.57;66.75
33.56;66.76
33.53;66.78
33.55;66.78
33.56;66.77
33.57;66.77
33.56;66.79
33.54;66.8
33.55;66.8
33.54;66.82
33.54;66.82
33.55;66.82
33.54;66.83
33.58;66.82
33.58;66.8
33.59;66.8
33.61;66.79
33.61;66.79
33.62;66.79
33.6;66.81
33.6;66.81
33.61;66.81
33.62;66.83
33.61;66.85
33.63;66.83
33.63;66.82
33.66;66.8
33.66;66.8
33.67;66.8
33.68;66.82
33.7;66.82
33.69;66.81
33.71;66.79
33.71;66.79
33.7;66.79
33.7;66.79
33.71;66.79
33.72;66.78
33.74;66.77
33.76;66.76
33.77;66.75
33.78;66.75
33.77;66.76
33.79;66.76
33.81;66.76
33.83;66.76
33.81;66.76
33.82;66.75
33.81;66.74
33.82;66.73
33.81;66.73
33.84;66.71
33.84;66.72
33.86;66.71
33.85;66.72
33.87;66.71
33.87;66.72
33.88;66.71
33.89;66.72
33.9;66.71
33.9;66.71
33.91;66.7
33.91;66.7
33.97;66.69
34;66.68
34.03;66.69
34.03;66.69
34.03;66.71
34.05;66.72
34.01;66.75
34.02;66.75
34.05;66.76
34.05;66.75
34.03;66.74
34.07;66.72
34.08;66.71
34.09;66.7
34.1;66.69
34.13;66.7
34.14;66.71
34.14;66.73
34.14;66.74
34.16;66.74
34.15;66.75
34.14;66.75
34.14;66.75
34.14;66.75
34.14;66.75
34.14;66.77
34.15;66.78
34.15;66.79
34.17;66.78
34.17;66.76
34.18;66.74
34.17;66.73
34.17;66.72
34.14;66.71
34.14;66.7
34.13;66.69
34.12;66.68
34.1;66.68
34.09;66.67
34.1;66.67
34.13;66.67
34.14;66.67
34.15;66.67
34.15;66.68
34.14;66.69
34.16;66.68
34.16;66.7
34.17;66.7
34.18;66.7
34.17;66.68
34.18;66.68
34.19;66.68
34.19;66.68
34.2;66.68
34.2;66.66
34.22;66.68
34.23;66.69
34.24;66.69
34.23;66.7
34.25;66.71
34.25;66.71
34.24;66.7
34.25;66.69
34.24;66.68
34.23;66.68
34.23;66.67
34.23;66.66
34.24;66.67
34.24;66.66
34.26;66.66
34.27;66.66
34.28;66.67
34.28;66.66
34.29;66.66
34.31;66.68
34.3;66.66
34.32;66.66
34.33;66.69
34.35;66.7
34.35;66.7
34.36;66.71
34.36;66.7
34.36;66.7
34.36;66.7
34.36;66.69
34.37;66.68
34.36;66.66
34.37;66.66
34.37;66.66
34.38;66.66
34.38;66.65
34.39;66.64
34.39;66.65
34.39;66.65
34.4;66.64
34.44;66.65
34.45;66.64
34.47;66.64
34.5;66.63
34.5;66.63
34.47;66.63
34.46;66.63
34.45;66.63
34.46;66.63
34.45;66.63
34.43;66.63
34.42;66.63
34.38;66.63
34.38;66.63
34.37;66.62
34.37;66.61
34.38;66.61
34.39;66.58
34.41;66.58
34.43;66.56
34.44;66.56
34.46;66.54
34.49;66.54
34.51;66.54
34.54;66.54
34.57;66.55
34.6;66.55
34.64;66.56
34.66;66.56
34.68;66.57
34.68;66.57
34.69;66.57
34.69;66.59
34.71;66.6
34.74;66.6
34.8;66.6
34.81;66.61
34.82;66.6
34.9;66.59
34.94;66.58
34.96;66.57
34.98;66.57
34.99;66.56
35.01;66.56
35;66.56
35.01;66.55
35.06;66.53
35.07;66.52
35.11;66.51
35.13;66.51
35.17;66.5
35.17;66.48
35.2;66.47
35.2;66.47
35.21;66.47
35.23;66.47
35.25;66.47
35.27;66.47
35.29;66.46
35.3;66.47
35.31;66.47
35.33;66.47
35.35;66.45
35.35;66.44
35.34;66.43
35.35;66.42
35.38;66.42
35.41;66.41
35.43;66.42
35.46;66.41
35.46;66.4
35.54;66.38
35.61;66.38
35.68;66.38
35.71;66.37
35.81;66.36
35.81;66.36
35.82;66.35
35.94;66.35
36;66.34
36.01;66.33
36.02;66.33
36.02;66.34
36.04;66.34
36.12;66.33
36.16;66.32
36.19;66.32
36.2;66.32
36.21;66.32
36.3;66.31
36.35;66.3
36.47;66.28
36.51;66.27
36.55;66.27
36.58;66.28
36.62;66.28
36.68;66.28
36.73;66.28
36.75;66.27
36.76;66.28
36.78;66.28
36.8;66.28
36.92;66.26
36.94;66.27
36.95;66.26
37.15;66.24
37.28;66.21
37.36;66.2
37.39;66.19
37.42;66.18
37.46;66.17
37.52;66.16
37.57;66.13
37.59;66.13
37.65;66.12
37.7;66.11
37.73;66.1
37.79;66.11
37.83;66.1
37.87;66.09
37.88;66.09
37.92;66.08
37.93;66.09
37.95;66.08
37.97;66.08
37.98;66.08
38.02;66.08
38.09;66.08
38.11;66.08
38.13;66.08
38.21;66.07
38.24;66.06
38.28;66.06
38.31;66.05
38.32;66.06
38.33;66.06
38.34;66.06
38.36;66.06
38.4;66.06
38.42;66.06
38.42;66.07
38.45;66.06
38.48;66.06
38.49;66.06
38.53;66.06
38.54;66.06
38.63;66.06
38.64;66.07
38.66;66.06
38.76;66.07
38.82;66.08
38.84;66.09
38.93;66.1
39.02;66.1
39.03;66.11
39.11;66.1
39.16;66.12
39.19;66.12
39.2;66.13
39.22;66.13
39.27;66.14
39.29;66.15
39.33;66.15
39.35;66.16
39.41;66.16
39.43;66.17
39.43;66.17
39.45;66.18
39.48;66.18
39.51;66.18
39.51;66.19
39.52;66.19
39.58;66.19
39.77;66.21
39.82;66.22
39.85;66.24
39.91;66.24
39.93;66.25
39.98;66.25
39.98;66.26
39.98;66.26
39.99;66.25
40;66.25
40.04;66.27
40.04;66.28
40.09;66.29
40.11;66.3
40.12;66.31
40.18;66.33
40.19;66.34
40.23;66.34
40.22;66.35
40.24;66.35
40.25;66.36
40.26;66.36
40.28;66.37
40.29;66.38
40.3;66.38
40.31;66.37
40.32;66.38
40.32;66.39
40.34;66.38
40.37;66.38
40.41;66.4
40.43;66.4
40.44;66.4
40.45;66.4
40.48;66.41
40.49;66.43
40.5;66.42
40.57;66.46
40.56;66.48
40.58;66.5
40.59;66.5
40.59;66.51
40.61;66.5
40.62;66.51
40.63;66.51
40.64;66.51
40.69;66.53
40.69;66.55
40.69;66.55
40.68;66.56
40.69;66.57
40.69;66.57
40.7;66.58
40.74;66.59
40.76;66.59
40.8;66.61
40.83;66.62
40.83;66.63
40.86;66.64
40.86;66.65
40.9;66.66
40.92;66.67
40.94;66.68
40.95;66.68
40.94;66.68
40.99;66.71
40.98;66.71
41.02;66.72
41.05;66.73
41.05;66.73
41.06;66.74
41.08;66.74
41.09;66.75
41.12;66.76
41.15;66.79
41.16;66.79
41.22;66.83
41.22;66.84
41.24;66.85
41.24;66.87
41.25;66.88
41.24;66.89
41.26;66.91
41.26;66.92
41.28;66.93
41.28;66.95
41.28;66.96
41.26;66.97
41.25;66.98
41.26;66.98
41.27;66.98
41.27;66.99
41.27;66.99
41.25;66.99
41.24;67
41.26;67.01
41.27;67.01
41.3;66.97
41.31;66.98
41.31;66.99
41.32;66.99
41.32;66.98
41.33;66.99
41.33;66.99
41.33;66.98
41.34;66.99
41.35;67.02
41.35;67.02
41.33;67.02
41.34;67.02
41.34;67.03
41.35;67.03
41.34;67.03
41.34;67.04
41.35;67.04
41.34;67.05
41.35;67.06
41.33;67.07
41.32;67.08
41.35;67.07
41.35;67.08
41.36;67.08
41.36;67.1
41.37;67.1
41.39;67.12
41.38;67.12
41.37;67.12
41.36;67.12
41.35;67.13
41.34;67.12
41.34;67.13
41.32;67.13
41.32;67.14
41.31;67.14
41.31;67.14
41.3;67.14
41.35;67.19
41.35;67.2
41.32;67.21
41.33;67.21
41.31;67.22
41.29;67.21
41.28;67.22
41.27;67.2
41.26;67.2
41.26;67.2
41.23;67.21
41.14;67.22
41.11;67.23
41.11;67.24
41.08;67.25
41.08;67.27
41.07;67.27
41.06;67.27
41.07;67.28
41.09;67.27
41.11;67.3
41.1;67.31
41.12;67.32
41.12;67.36
41.11;67.37
41.12;67.39
41.12;67.41
41.11;67.42
41.09;67.42
41.1;67.43
41.09;67.45
41.04;67.46
41.03;67.46
41;67.46
40.96;67.45
40.99;67.46
40.98;67.46
40.99;67.48
41.01;67.48
41;67.5
41.02;67.51
41;67.52
41;67.54
40.98;67.55
40.96;67.55
40.96;67.56
41.02;67.57
41.02;67.59
41.01;67.59
41.03;67.62
41.03;67.64
41.01;67.64
41.03;67.64
41.03;67.65
41.02;67.64
41.01;67.64
41.03;67.65
41.03;67.66
41.01;67.66
41.01;67.66
41;67.67
41;67.67
40.98;67.68
40.99;67.69
40.98;67.7
40.96;67.69
40.97;67.7
40.96;67.71
40.95;67.71
40.95;67.72
40.94;67.71
40.94;67.71
40.92;67.71
40.92;67.73
40.92;67.73
40.91;67.73
40.9;67.73
40.87;67.73
40.83;67.72
40.83;67.72
40.79;67.72
40.77;67.73
40.77;67.74
40.76;67.74
40.76;67.75
40.73;67.76
40.72;67.75
40.69;67.76
40.69;67.77
40.69;67.78
40.69;67.77
40.69;67.78
40.67;67.78
40.68;67.78
40.67;67.8
40.64;67.8
40.63;67.8
40.64;67.79
40.64;67.79
40.63;67.79
40.61;67.8
40.58;67.79
40.59;67.8
40.58;67.8
40.56;67.79
40.57;67.79
40.57;67.77
40.57;67.76
40.53;67.74
40.55;67.73
40.53;67.74
40.51;67.73
40.49;67.74
40.5;67.74
40.46;67.75
40.45;67.76
40.44;67.76
40.42;67.76
40.41;67.78
40.38;67.79
40.37;67.8
40.35;67.8
40.35;67.8
40.27;67.84
40.27;67.84
40.3;67.84
40.29;67.85
40.31;67.85
40.32;67.85
40.35;67.85
40.36;67.84
40.38;67.85
40.39;67.84
40.4;67.85
40.39;67.85
40.4;67.86
40.4;67.86
40.36;67.86
40.37;67.87
40.36;67.87
40.38;67.89
40.36;67.89
40.34;67.89
40.33;67.9
40.3;67.88
40.29;67.88
40.31;67.9
40.3;67.9
40.29;67.89
40.27;67.89
40.26;67.89
40.26;67.9
40.27;67.9
40.27;67.91
40.28;67.91
40.28;67.92
40.27;67.91
40.26;67.91
40.27;67.91
40.25;67.91
40.24;67.9
40.23;67.92
40.22;67.92
40.19;67.91
40.21;67.93
40.2;67.93
40.19;67.94
40.18;67.94
40.18;67.93
40.17;67.93
40.16;67.93
40.17;67.94
40.14;67.95
40.12;67.95
40.11;67.95
40.11;67.96
40.09;67.96
40.09;67.97
40.07;67.99
40.06;67.99
40.04;67.99
40.04;67.98
40.03;67.98
40;67.99
39.95;68.05
39.94;68.05
39.94;68.06
39.92;68.07
39.93;68.07
39.89;68.1
39.86;68.11
39.86;68.11
39.85;68.13
39.81;68.13
39.8;68.14
39.79;68.14
39.77;68.15
39.78;68.15
39.77;68.15
39.74;68.16
39.76;68.13
39.77;68.13
39.78;68.13
39.79;68.1
39.83;68.08
39.86;68.04
39.84;68.03
39.79;68.04
39.79;68.03
39.77;68.03
39.73;68.03
39.73;68.03
39.71;68.03
39.7;68.04
39.66;68.05
39.66;68.05
39.66;68.05
39.64;68.05
39.63;68.03
39.66;68.02
39.7;68.01
39.71;68.01
39.7;68
39.69;68.01
39.66;68.01
39.65;68.02
39.63;68.02
39.62;68.03
39.6;68.03
39.58;68.03
39.55;68.05
39.53;68.05
39.52;68.06
39.51;68.06
39.49;68.07
39.47;68.07
39.46;68.08
39.43;68.08
39.4;68.1
39.37;68.11
39.37;68.11
39.34;68.12
39.33;68.13
39.26;68.15
39.25;68.16
39.19;68.18
39.2;68.18
39.17;68.2
39.13;68.2
39.13;68.19
39.09;68.17
39.1;68.18
39.1;68.19
39.09;68.18
39.1;68.19
39.09;68.2
39.09;68.2
39.07;68.21
39.06;68.21
39.04;68.23
39.02;68.23
38.98;68.23
38.98;68.23
38.95;68.24
38.92;68.26
38.92;68.27
38.96;68.26
38.95;68.28
38.93;68.28
38.9;68.28
38.89;68.29
38.87;68.29
38.86;68.3
38.84;68.29
38.82;68.3
38.8;68.3
38.77;68.3
38.76;68.31
38.74;68.31
38.75;68.32
38.74;68.32
38.73;68.32
38.7;68.34
38.69;68.34
38.69;68.35
38.67;68.35
38.66;68.36
38.65;68.35
38.64;68.37
38.63;68.37
38.61;68.37
38.61;68.36
38.62;68.36
38.6;68.36
38.62;68.33
38.59;68.33
38.55;68.35
38.53;68.35
38.52;68.35
38.52;68.35
38.5;68.35
38.49;68.34
38.49;68.34
38.52;68.32
38.55;68.32
38.57;68.32
38.58;68.31
38.62;68.29
38.64;68.3
38.67;68.3
38.7;68.29
38.78;68.25
38.78;68.24
38.77;68.24
38.76;68.24
38.75;68.25
38.71;68.26
38.7;68.27
38.68;68.27
38.64;68.29
38.62;68.28
38.58;68.31
38.54;68.31
38.52;68.32
38.5;68.32
38.48;68.33
38.46;68.33
38.45;68.34
38.44;68.33
38.45;68.34
38.45;68.35
38.43;68.34
38.44;68.3
38.44;68.3
38.43;68.29
38.41;68.3
38.41;68.32
38.4;68.32
38.41;68.32
38.4;68.33
38.41;68.34
38.42;68.36
38.4;68.36
38.4;68.37
38.39;68.37
38.38;68.38
38.37;68.38
38.37;68.36
38.36;68.36
38.33;68.35
38.36;68.36
38.35;68.38
38.36;68.38
38.35;68.39
38.33;68.4
38.31;68.4
38.33;68.41
38.32;68.41
38.3;68.42
38.28;68.42
38.27;68.43
38.24;68.44
38.22;68.44
38.22;68.43
38.2;68.42
38.21;68.43
38.19;68.45
38.16;68.47
38.14;68.47
38.12;68.47
38.1;68.48
38.08;68.48
38.08;68.49
38.07;68.5
38.04;68.51
38.05;68.51
38.05;68.52
38.03;68.52
38.02;68.52
38.01;68.53
38.02;68.54
38.01;68.54
38;68.54
37.99;68.54
38;68.55
37.98;68.57
37.94;68.58
37.93;68.58
37.92;68.59
37.9;68.6
37.88;68.6
37.87;68.6
37.87;68.61
37.86;68.61
37.86;68.61
37.85;68.61
37.83;68.61
37.81;68.59
37.83;68.62
37.83;68.63
37.8;68.63
37.76;68.63
37.8;68.64
37.8;68.64
37.8;68.65
37.78;68.65
37.76;68.66
37.74;68.65
37.73;68.66
37.73;68.67
37.69;68.68
37.66;68.69
37.64;68.69
37.63;68.69
37.63;68.7
37.61;68.7
37.59;68.71
37.56;68.69
37.56;68.7
37.57;68.7
37.57;68.71
37.57;68.71
37.55;68.73
37.54;68.73
37.54;68.72
37.52;68.73
37.5;68.73
37.48;68.73
37.48;68.74
37.47;68.73
37.44;68.74
37.4;68.76
37.37;68.78
37.36;68.78
37.35;68.78
37.32;68.79
37.29;68.8
37.28;68.8
37.27;68.8
37.24;68.8
37.23;68.81
37.19;68.83
37.15;68.84
37.11;68.84
37.1;68.86
37.09;68.86
37.08;68.85
37.06;68.86
37.07;68.86
37.05;68.87
37.02;68.87
37.03;68.88
37;68.88
36.96;68.9
36.94;68.9
36.92;68.9
36.91;68.91
36.9;68.91
36.9;68.91
36.88;68.91
36.89;68.91
36.88;68.91
36.88;68.92
36.85;68.92
36.83;68.92
36.8;68.94
36.78;68.94
36.78;68.94
36.78;68.95
36.76;68.95
36.72;68.95
36.7;68.96
36.7;68.96
36.74;68.97
36.7;68.98
36.7;68.98
36.63;68.99
36.62;68.99
36.62;68.99
36.62;69
36.52;69
36.52;69.01
36.48;69.02
36.45;69.02
36.44;69.02
36.44;69.03
36.4;69.03
36.37;69.05
36.36;69.04
36.35;69.04
36.29;69.07
36.26;69.08
36.26;69.08
36.27;69.08
36.32;69.07
36.31;69.08
36.3;69.08
36.28;69.09
36.25;69.1
36.23;69.09
36.23;69.1
36.22;69.11
36.21;69.11
36.21;69.1
36.2;69.1
36.15;69.12
36.13;69.11
36.13;69.12
36.12;69.12
36.11;69.12
36.1;69.11
36.09;69.11
36.07;69.12
36.07;69.13
36.05;69.14
36.04;69.13
36.06;69.1
36.05;69.09
36.05;69.08
36.04;69.11
36.01;69.13
35.95;69.15
35.94;69.15
35.93;69.15
35.93;69.15
35.92;69.15
35.88;69.18
35.86;69.18
35.85;69.18
35.84;69.19
35.82;69.19
35.8;69.18
35.81;69.18
35.81;69.17
35.83;69.16
35.82;69.15
35.81;69.15
35.79;69.15
35.78;69.12
35.76;69.11
35.77;69.1
35.78;69.1
35.8;69.09
35.78;69.03
35.77;69.03
35.78;69.08
35.76;69.1
35.75;69.11
35.78;69.16
35.78;69.16
35.79;69.16
35.8;69.16
35.8;69.18
35.77;69.18
35.76;69.19
35.73;69.19
35.72;69.19
35.71;69.19
35.71;69.2
35.69;69.2
35.67;69.19
35.66;69.2
35.64;69.2
35.63;69.21
35.61;69.2
35.6;69.21
35.6;69.2
35.59;69.2
35.55;69.21
35.54;69.22
35.53;69.22
35.51;69.22
35.5;69.22
35.49;69.23
35.46;69.22
35.44;69.23
35.42;69.23
35.39;69.23
35.38;69.23
35.38;69.22
35.38;69.22
35.35;69.24
35.33;69.24
35.32;69.25
35.31;69.25
35.28;69.25
35.28;69.25
35.26;69.25
35.26;69.26
35.25;69.26
35.23;69.25
35.2;69.25
35.15;69.25
35.15;69.24
35.2;69.23
35.26;69.22
35.29;69.21
35.28;69.2
35.28;69.2
35.26;69.19
35.26;69.18
35.24;69.19
35.24;69.19
35.21;69.2
35.19;69.19
35.18;69.19
35.16;69.19
35.17;69.18
35.18;69.18
35.17;69.17
35.16;69.17
35.13;69.17
35.15;69.16
35.16;69.14
35.17;69.12
35.15;69.12
35.14;69.15
35.12;69.17
35.13;69.17
35.13;69.18
35.13;69.18
35.14;69.19
35.13;69.2
35.09;69.21
35.08;69.2
35.05;69.22
35.04;69.21
35;69.21
35;69.21
35;69.21
35;69.21
34.99;69.21
34.98;69.2
34.98;69.19
34.95;69.18
34.95;69.17
34.93;69.17
34.92;69.17
34.97;69.21
34.98;69.22
34.96;69.22
34.95;69.2
34.94;69.2
34.92;69.22
34.91;69.21
34.91;69.2
34.9;69.2
34.9;69.2
34.91;69.22
34.88;69.23
34.84;69.22
34.84;69.22
34.81;69.22
34.78;69.22
34.81;69.22
34.8;69.23
34.79;69.23
34.79;69.23
34.78;69.23
34.78;69.23
34.75;69.23
34.75;69.23
34.74;69.24
34.73;69.24
34.68;69.24
34.65;69.24
34.65;69.24
34.64;69.23
34.64;69.24
34.63;69.24
34.63;69.25
34.62;69.26
34.6;69.25
34.6;69.26
34.59;69.25
34.59;69.25
34.57;69.25
34.57;69.26
34.55;69.26
34.54;69.26
34.54;69.26
34.53;69.26
34.49;69.25
34.48;69.25
34.48;69.26
34.47;69.26
34.46;69.27
34.42;69.27
34.39;69.27
34.36;69.27
34.36;69.27
34.39;69.28
34.4;69.29
34.37;69.29
34.33;69.3
34.32;69.3
34.3;69.3
34.27;69.3
34.25;69.3
34.22;69.3
34.21;69.3
34.15;69.3
34.12;69.31
34.1;69.31
34.07;69.3
34.05;69.31
34.02;69.31
33.99;69.31
33.97;69.31
33.95;69.31
33.94;69.32
33.93;69.32
33.92;69.31
33.9;69.31
33.89;69.3
33.88;69.3
33.85;69.3
33.82;69.31
33.81;69.31
33.82;69.3
33.81;69.3
33.84;69.28
33.85;69.27
33.84;69.27
33.87;69.27
33.86;69.26
33.84;69.26
